P_SM_t_opt_beta1,P_PPA_t_opt_beta1
12.440000000000001,7.56
12.439999999999998,7.56
12.440000000000001,7.56
13.36988,7.56
14.908339999999995,7.56
15.52826,7.56
16.8248,7.56
17.07806,7.56
19.897940000000002,7.56
20.66528,7.56
22.74428,7.56
24.010579999999997,7.56
24.997159999999997,7.56
26.08202,7.56
25.896800000000002,7.56
26.403319999999997,7.56
26.79266,7.56
25.43942,7.56
24.456620000000004,7.56
26.928739999999998,7.56
27.01946,7.56
29.09846,7.56
29.99432,7.56
26.22944,7.56
24.58136,7.56
23.897180000000002,7.56
25.97996,7.56
27.55244,7.56
28.04384,7.56
27.50708,7.56
31.82384,7.56
35.29388,7.56
32.863339999999994,7.56
37.8038,7.56
36.63956,7.56
33.81968,7.56
33.78188,7.56
33.14684,7.56
30.19844,7.56
29.710820000000002,7.56
30.06236,7.56
27.33698,7.56
0.0,7.56
30.704960000000003,7.56
33.3056,7.56
36.05366,7.56
37.611019999999996,7.56
40.44224,7.56
37.8,7.56
43.46624,7.56
41.459059999999994,7.56
31.563019999999998,7.56
29.0531,7.56
30.814579999999996,7.56
28.062739999999998,7.56
27.27272,7.56
32.258539999999996,7.56
33.1544,7.56
32.882239999999996,7.56
31.42694,7.56
29.01908,7.56
27.3899,7.56
24.456620000000004,7.56
24.53222,7.56
24.18824,7.56
0.0,7.56
26.312599999999996,7.56
0.0,7.56
25.428079999999998,7.56
25.88168,7.56
25.65488,7.56
24.18068,7.56
24.53222,7.56
23.37176,7.56
27.96824,7.56
35.24852,7.56
37.84916,7.56
38.01926,7.56
0.0,7.56
42.2831,7.56
22.82744,7.56
21.035719999999998,7.56
19.7732,7.56
19.82612,7.56
20.0189,7.56
20.997919999999997,7.56
22.4759,7.56
21.678320000000003,7.56
21.27008,7.56
18.57872,7.56
0.0,7.56
17.868080000000003,7.56
0.0,7.56
16.46192,7.56
15.981860000000001,7.56
16.7303,7.56
17.04782,7.56
17.09696,7.56
16.2956,7.56
14.77226,7.56
13.967120000000001,7.56
13.63448,7.56
13.00322,7.56
12.440000000000001,7.56
16.68872,7.56
15.21452,7.56
13.827260000000003,7.56
14.1221,7.56
14.802500000000002,7.56
15.92138,7.56
15.380840000000003,7.56
14.87432,7.56
14.141000000000002,7.56
12.61766,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.88982,7.56
15.331700000000001,7.56
14.25818,7.56
13.804580000000001,7.56
14.503880000000002,7.56
15.070879999999999,7.56
17.19902,7.56
17.38046,7.56
17.53922,7.56
17.304859999999998,7.56
16.54886,7.56
15.4829,7.56
15.22208,7.56
13.434140000000003,7.56
13.32074,7.56
14.09942,7.56
13.3661,7.56
14.56436,7.56
12.84824,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.439999999999998,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.85202,7.56
14.00114,7.56
14.681540000000002,7.56
16.43924,7.56
16.76054,7.56
18.41996,7.56
15.58496,7.56
17.165,7.56
18.00794,7.56
18.26876,7.56
19.3574,7.56
19.3385,7.56
20.404459999999997,7.56
20.430919999999997,7.56
19.587979999999998,7.56
17.856740000000002,7.56
16.06502,7.56
16.43168,7.56
16.82858,7.56
16.654700000000002,7.56
15.9176,7.56
14.9726,7.56
15.65678,7.56
16.49594,7.56
16.170859999999998,7.56
16.288040000000002,7.56
16.6358,7.56
17.13476,7.56
17.98148,7.56
17.95502,7.56
15.30902,7.56
16.167080000000002,7.56
16.019660000000002,7.56
15.90626,7.56
14.05406,7.56
14.05406,7.56
16.2767,7.56
16.960879999999996,7.56
17.992820000000002,7.56
17.93234,7.56
17.3162,7.56
18.370820000000002,7.56
19.104139999999997,7.56
21.09998,7.56
22.003400000000003,7.56
24.18068,7.56
25.05008,7.56
27.6356,7.56
34.881859999999996,7.56
35.28254,7.56
37.6148,7.56
41.93155999999999,7.56
41.44016,7.56
37.8,7.56
31.623499999999996,7.56
29.9603,7.56
33.05612,7.56
34.82516,7.56
33.33962,7.56
33.42656,7.56
37.32751999999999,7.56
35.25986,7.56
0.0,7.56
27.9569,7.56
25.140800000000002,7.56
26.550739999999998,7.56
29.578519999999997,7.56
30.72764,7.56
34.70797999999999,7.56
44.44,7.56
37.800000000000004,7.56
44.44,7.56
44.44,7.56
37.8,7.56
0.0,7.56
44.44,7.56
44.44,7.56
44.44,7.56
44.44,7.56
37.8,7.56
44.44,7.56
44.44,7.56
43.25198000000002,7.56
37.8,7.56
44.44,7.56
44.44,7.56
37.79999999999999,7.56
0.0,7.56
0.0,7.56
44.44,7.56
44.44,7.56
37.8,7.56
37.8,7.56
44.44,7.56
0.0,7.56
44.44,7.56
37.8,7.56
44.44,7.56
44.44,7.56
37.8,7.56
42.02983999999996,7.56
39.03433999999998,7.56
34.20146,7.56
31.72178,7.56
32.39084,7.56
27.325639999999996,7.56
26.63012,7.56
44.44,7.56
37.8,7.56
44.44,7.56
44.44,7.56
44.44,7.56
37.8,7.56
37.8,7.56
44.44,7.56
44.44,7.56
37.8,7.56
37.8,7.56
37.79999999999999,7.56
41.878640000000004,7.56
44.44,7.56
0.0,7.56
44.44,7.56
44.44,7.56
37.8,7.56
44.44,7.56
44.44,7.56
44.44,7.56
0.0,7.56
44.44,7.56
44.44,7.56
44.44,7.56
37.8,7.56
37.8,7.56
44.44,7.56
37.8,7.56
44.44,7.56
44.44,7.56
37.8,7.56
44.44,7.56
37.8,7.56
44.44,7.56
37.8,7.56
44.44,7.56
44.44,7.56
44.44,7.56
37.8,7.56
35.39215999999999,7.56
28.6751,7.56
28.7318,7.56
23.67416,7.56
25.499899999999997,7.56
25.17104,7.56
23.60612,7.56
23.141180000000002,7.56
22.147039999999997,7.56
20.835379999999997,7.56
18.07976,7.56
18.86222,7.56
21.33056,7.56
16.08392,7.56
15.516919999999999,7.56
16.89662,7.56
17.75846,7.56
19.024759999999997,7.56
19.9811,7.56
21.22094,7.56
20.650160000000003,7.56
19.28558,7.56
18.60896,7.56
16.51106,7.56
15.002839999999999,7.56
14.250620000000001,7.56
14.62862,7.56
22.1546,7.56
21.63674,7.56
20.181440000000002,7.56
19.327160000000003,7.56
21.236059999999995,7.56
22.982419999999998,7.56
26.463800000000003,7.56
28.04762,7.56
32.51558,7.56
35.41105999999999,7.56
0.0,7.56
37.8,7.56
44.44,7.56
0.0,7.56
44.44,7.56
37.8,7.56
42.735960000000006,7.56
44.44,7.56
42.54391999999999,7.56
37.79999999999999,7.56
31.58192,7.56
31.03004,7.56
30.01322,7.56
27.62426,7.56
33.453019999999995,7.56
34.14854,7.56
36.4808,7.56
33.73273999999999,7.56
30.372319999999995,7.56
30.194659999999995,7.56
25.39406,7.56
24.97826,7.56
23.38688,7.56
26.74352,7.56
29.80532,7.56
30.757880000000004,7.56
35.475319999999996,7.56
36.14815999999999,7.56
39.11168,7.56
37.8,7.56
44.44,7.56
40.17764,7.56
34.753339999999994,7.56
30.77678,7.56
27.919099999999997,7.56
26.85692,7.56
28.55036,7.56
27.89642,7.56
44.44,7.56
44.44,7.56
0.0,7.56
44.44,7.56
37.8,7.56
44.44,7.56
44.440000000000005,7.56
0.0,7.56
44.44,7.56
37.8,7.56
0.0,7.56
44.44,7.56
43.76864000000004,7.56
37.8,7.56
0.0,7.56
31.434499999999996,7.56
32.371939999999995,7.56
30.1304,7.56
29.24588,7.56
31.49876,7.56
33.12794,7.56
31.14722,7.56
30.56888,7.56
28.788500000000003,7.56
24.39992,7.56
23.05424,7.56
21.56492,7.56
22.80854,7.56
24.347,7.56
24.70988,7.56
23.462480000000003,7.56
22.7027,7.56
23.424680000000002,7.56
27.45038,7.56
28.44452,7.56
33.672259999999994,7.56
34.364,7.56
36.235099999999996,7.56
37.49384,7.56
30.75032,7.56
23.27726,7.56
19.44434,7.56
19.04744,7.56
17.599700000000002,7.56
16.9949,7.56
17.868080000000003,7.56
17.38802,7.56
17.2217,7.56
12.440000000000001,7.56
12.50048,7.56
12.674359999999997,7.56
13.222460000000002,7.56
13.101499999999998,7.56
13.033460000000002,7.56
13.05614,7.56
13.003220000000002,7.56
12.980539999999998,7.56
13.396340000000002,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
22.68758,7.56
22.11302,7.56
21.360799999999998,7.56
22.81232,7.56
22.959739999999986,7.56
23.6477,7.56
21.58004,7.56
19.795879999999997,7.56
16.76432,7.56
15.539599999999997,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.481580000000001,7.56
13.384999999999998,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.965419999999998,7.56
13.940659999999998,7.56
15.327920000000002,7.56
16.688719999999996,7.56
16.953319999999998,7.56
16.2011,7.56
16.38254,7.56
16.586660000000002,7.56
17.81516,7.56
18.707240000000002,7.56
18.59384,7.56
20.480059999999998,7.56
22.76696,7.56
23.273480000000003,7.56
23.02778,7.56
23.90096,7.56
23.946319999999996,7.56
27.45038,7.56
35.637859999999996,7.56
42.31712,7.56
44.44,7.56
42.64146000000001,7.56
44.44,7.56
44.44,7.56
44.44,7.56
37.8,7.56
44.44,7.56
44.44,7.56
44.44,7.56
37.8,7.56
44.44,7.56
37.800000000000004,7.56
41.39546,7.56
44.44,7.56
37.79999999999999,7.56
44.44,7.56
36.805879999999995,7.56
29.431100000000004,7.56
24.724999999999998,7.56
25.69268,7.56
24.19202,7.56
24.2336,7.56
22.35872,7.56
17.49764,7.56
17.30486,7.56
14.84408,7.56
12.440000000000001,7.56
12.440000000000001,7.56
13.766779999999997,7.56
13.290500000000002,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
13.29806,7.56
15.02552,7.56
15.086000000000002,7.56
18.10622,7.56
16.09148,7.56
14.382920000000002,7.56
14.81762,7.56
15.169160000000002,7.56
15.724819999999998,7.56
15.055760000000003,7.56
14.0843,7.56
13.279159999999997,7.56
14.51144,7.56
14.424500000000002,7.56
14.18636,7.56
12.440000000000001,7.56
12.440000000000001,7.56
21.72746,7.56
24.81194,7.56
25.643539999999994,7.56
26.65658,7.56
27.956899999999997,7.56
29.158940000000005,7.56
29.922500000000003,7.56
30.039679999999997,7.56
31.729339999999997,7.56
32.16026,7.56
32.424859999999995,7.56
30.073700000000002,7.56
33.89528,7.56
37.070479999999996,7.56
37.74332,7.56
31.67264,7.56
26.724620000000005,7.56
28.546579999999995,7.56
34.21657999999999,7.56
37.800000000000004,7.56
44.44,7.56
44.44,7.56
37.799999999999855,7.56
44.44,7.56
26.46758,7.56
26.98544,7.56
29.51804,7.56
29.77508,7.56
28.807400000000005,7.56
26.24456,7.56
23.60234,7.56
21.92024,7.56
20.007559999999998,7.56
18.291439999999998,7.56
15.81932,7.56
15.4829,7.56
15.83822,7.56
15.7853,7.56
16.68116,7.56
16.91552,7.56
15.751280000000001,7.56
14.70044,7.56
14.6891,7.56
13.79324,7.56
13.13174,7.56
12.440000000000001,7.56
13.536200000000001,7.56
13.50218,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
13.086379999999998,7.56
12.9692,7.56
25.836320000000004,7.56
25.47722,7.56
22.8917,7.56
21.047060000000002,7.56
21.49688,7.56
21.16802,7.56
20.63504,7.56
21.171799999999998,7.56
23.01644,7.56
23.45114,7.56
24.74012,7.56
27.07238,7.56
26.84558,7.56
24.146659999999997,7.56
22.15838,7.56
21.56492,7.56
20.65394,7.56
19.05122,7.56
18.52958,7.56
20.801359999999995,7.56
23.20544,7.56
22.50992,7.56
25.685119999999998,7.56
25.81364,7.56
20.32508,7.56
17.44472,7.56
16.960879999999996,7.56
18.02306,7.56
18.77528,7.56
19.077679999999997,7.56
19.20998,7.56
17.71688,7.56
18.41996,7.56
18.00794,7.56
19.37252,7.56
17.516540000000003,7.56
15.49424,7.56
15.17672,7.56
14.21282,7.56
14.00114,7.56
13.9898,7.56
12.7424,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
15.433760000000001,7.56
15.411080000000002,7.56
14.156120000000001,7.56
14.00492,7.56
15.373280000000001,7.56
16.95332,7.56
16.00454,7.56
14.061620000000001,7.56
14.360240000000001,7.56
14.345120000000001,7.56
15.98564,7.56
18.200719999999997,7.56
18.351920000000003,7.56
16.2956,7.56
15.157820000000001,7.56
16.59422,7.56
16.48838,7.56
16.62068,7.56
17.91344,7.56
17.342660000000002,7.56
19.13438,7.56
21.062179999999998,7.56
25.5566,7.56
27.752779999999998,7.56
18.30656,7.56
16.15196,7.56
15.94784,7.56
16.60934,7.56
18.571160000000003,7.56
18.12134,7.56
16.964660000000002,7.56
17.13476,7.56
18.81686,7.56
19.924400000000002,7.56
19.315820000000002,7.56
20.6615,7.56
21.814400000000003,7.56
22.7783,7.56
21.95048,7.56
21.80306,7.56
20.7938,7.56
20.0567,7.56
19.75808,7.56
20.44226,7.56
21.71234,7.56
22.9295,7.56
21.29654,7.56
20.181440000000002,7.56
30.190879999999996,7.56
29.045540000000003,7.56
27.47684,7.56
27.82838,7.56
28.603279999999994,7.56
29.510480000000005,7.56
29.729720000000004,7.56
28.595719999999996,7.56
28.7507,7.56
27.4655,7.56
24.278959999999998,7.56
24.33188,7.56
21.75392,7.56
21.795499999999997,7.56
18.128900000000005,7.56
19.04744,7.56
19.036099999999998,7.56
18.73748,7.56
19.96976,7.56
19.52372,7.56
19.470799999999997,7.56
18.20828,7.56
17.701759999999997,7.56
19.33472,7.56
22.275560000000002,7.56
22.691359999999985,7.56
23.27726,7.56
22.48346,7.56
24.72878,7.56
27.74144,7.56
27.646939999999997,7.56
26.872040000000002,7.56
27.71876,7.56
29.95652,7.56
28.82252,7.56
28.70912,7.56
30.221120000000003,7.56
28.947260000000004,7.56
27.92288,7.56
25.167260000000002,7.56
24.72878,7.56
26.44868,7.56
25.080319999999997,7.56
23.88962,7.56
27.548659999999998,7.56
29.55584,7.56
24.30542,7.56
25.034959999999998,7.56
15.331700000000001,7.56
16.87772,7.56
18.412399999999998,7.56
18.144019999999998,7.56
18.238519999999998,7.56
18.0911,7.56
17.747119999999995,7.56
18.24986,7.56
17.410700000000002,7.56
15.74372,7.56
13.10528,7.56
13.69874,7.56
13.71764,7.56
14.76848,7.56
16.77188,7.56
15.52448,7.56
14.28086,7.56
12.9503,7.56
13.279159999999997,7.56
13.936879999999999,7.56
12.663019999999996,7.56
12.440000000000001,7.56
13.22624,7.56
14.299760000000003,7.56
25.71158,7.56
30.62558,7.56
34.696639999999995,7.56
33.660920000000004,7.56
30.701179999999997,7.56
26.8418,7.56
25.22774,7.56
22.426759999999998,7.56
21.7199,7.56
18.499340000000007,7.56
17.577019999999997,7.56
22.491020000000002,7.56
28.2593,7.56
26.60744,7.56
25.995079999999998,7.56
26.380640000000003,7.56
25.84766,7.56
28.187479999999997,7.56
32.663,7.56
36.344719999999995,7.56
37.8,7.56
43.33016,7.56
44.44,7.56
44.44,7.56
44.44,7.56
44.44,7.56
44.44,7.56
44.44,7.56
37.8,7.56
37.8,7.56
42.804739999999995,7.56
37.8,7.56
37.8,7.56
44.44,7.56
42.048739999999945,7.56
33.57776,7.56
35.1956,7.56
31.056499999999996,7.56
29.593639999999997,7.56
29.673019999999998,7.56
26.565859999999997,7.56
25.29956,7.56
23.76488,7.56
0.0,7.56
19.04744,7.56
0.0,7.56
16.416560000000008,7.56
16.71896,7.56
17.543,7.56
18.25742,7.56
17.25194,7.56
14.549240000000001,7.56
13.75922,7.56
12.731060000000003,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.94652,7.56
14.39426,7.56
15.252320000000001,7.56
16.19732,7.56
17.9021,7.56
18.522019999999998,7.56
17.924780000000002,7.56
17.72444,7.56
18.67322,7.56
18.854659999999996,7.56
19.61822,7.56
19.841240000000003,7.56
20.011339999999997,7.56
18.77528,7.56
17.270839999999996,7.56
15.142700000000001,7.56
15.002839999999999,7.56
14.088080000000001,7.56
13.456819999999997,7.56
13.31318,7.56
13.70252,7.56
16.4657,7.56
17.319979999999997,7.56
16.8059,7.56
16.930639999999997,7.56
16.70384,7.56
15.305240000000001,7.56
15.5963,7.56
16.151959999999995,7.56
18.17804,7.56
17.60726,7.56
16.74542,7.56
18.3368,7.56
18.5825,7.56
17.335099999999997,7.56
16.01588,7.56
13.58156,7.56
12.63278,7.56
12.53072,7.56
17.89076,7.56
18.19316,7.56
18.46532,7.56
18.91514,7.56
18.68834,7.56
18.393499999999996,7.56
18.57872,7.56
18.488000000000003,7.56
17.95502,7.56
17.8265,7.56
19.78076,7.56
23.50406,7.56
26.73596,7.56
33.35852,7.56
37.13852,7.56
36.35984,7.56
33.80834,7.56
30.08504,7.56
29.31392,7.56
26.29748,7.56
24.785479999999996,7.56
26.724619999999998,7.56
26.1236,7.56
24.62672,7.56
38.85086,7.56
0.0,7.56
40.19654,7.56
38.04194,7.56
36.046099999999996,7.56
37.00243999999999,7.56
40.7522,7.56
37.79999999999999,7.56
37.8,7.56
44.44,7.56
44.44,7.56
37.8,7.56
37.8,7.56
44.44,7.56
44.44,7.56
37.8,7.56
43.68042000000001,7.56
44.44,7.56
44.44,7.56
37.8,7.56
41.71232,7.56
37.51652,7.56
36.24266,7.56
29.835559999999997,7.56
25.88168,7.56
23.61746,7.56
19.754299999999997,7.56
19.213759999999997,7.56
19.42544,7.56
20.3213,7.56
27.74522,7.56
34.968799999999995,7.56
37.7282,7.56
0.0,7.56
37.75466,7.56
34.79114,7.56
32.35682,7.56
27.314299999999996,7.56
24.800599999999996,7.56
27.484399999999997,7.56
30.02456,7.56
32.00528,7.56
32.60252,7.56
32.995639999999995,7.56
32.727259999999994,7.56
31.381579999999996,7.56
28.8074,7.56
26.60744,7.56
16.99868,7.56
17.51276,7.56
17.93234,7.56
17.77358,7.56
16.62446,7.56
15.75884,7.56
15.01418,7.56
18.964280000000002,7.56
21.432619999999996,7.56
22.46834,7.56
21.394819999999996,7.56
19.38008,7.56
16.8437,7.56
15.67568,7.56
15.46022,7.56
15.940280000000001,7.56
14.35646,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
17.316200000000002,7.56
17.54678,7.56
17.7887,7.56
18.24986,7.56
17.100740000000002,7.56
17.93234,7.56
20.04158,7.56
19.17218,7.56
19.614440000000002,7.56
20.9639,7.56
21.33056,7.56
23.21678,7.56
24.02948,7.56
25.11434,7.56
27.457939999999997,7.56
31.29464,7.56
29.381959999999996,7.56
31.41938,7.56
30.96578,7.56
35.426179999999995,7.56
37.15742,7.56
37.8,7.56
44.44,7.56
43.72328,7.56
15.384620000000002,7.56
17.558119999999995,7.56
19.08146,7.56
20.24948,7.56
21.95804,7.56
23.156299999999998,7.56
25.193719999999995,7.56
24.7439,7.56
28.64486,7.56
32.961619999999996,7.56
31.18124,7.56
33.80834,7.56
36.54505999999999,7.56
35.5736,7.56
43.08068,7.56
43.666579999999996,7.56
30.42524,7.56
23.44736,7.56
20.74844,7.56
19.17218,7.56
19.39898,7.56
18.11,7.56
14.953700000000001,7.56
12.70838,7.56
14.9159,7.56
15.142700000000001,7.56
15.26366,7.56
15.301460000000002,7.56
16.314499999999995,7.56
15.925160000000002,7.56
18.915139999999997,7.56
21.44018,7.56
36.480799999999995,7.56
44.44,7.56
37.8,7.56
42.7367,7.56
38.55602,7.56
30.90152,7.56
30.27404,7.56
31.30976,7.56
27.66962,7.56
23.80268,7.56
23.78756,7.56
22.15838,7.56
21.69344,7.56
22.566620000000004,7.56
23.17898,7.56
20.17388,7.56
19.221320000000002,7.56
14.337559999999998,7.56
12.474020000000003,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
18.0155,7.56
16.37876,7.56
13.899080000000001,7.56
12.912500000000001,7.56
12.440000000000001,7.56
13.22246,7.56
14.730680000000003,7.56
14.03138,7.56
15.42998,7.56
16.643359999999998,7.56
16.50728,7.56
16.450580000000002,7.56
18.57116,7.56
20.778679999999998,7.56
20.34398,7.56
19.19864,7.56
19.78076,7.56
21.013039999999997,7.56
22.36628,7.56
22.207519999999995,7.56
21.844640000000002,7.56
20.80892,7.56
23.59856,7.56
26.22566,7.56
14.20526,7.56
15.883580000000002,7.56
16.22756,7.56
17.293519999999997,7.56
19.94708,7.56
19.89416,7.56
20.48762,7.56
21.35324,7.56
21.493100000000002,7.56
21.40616,7.56
22.58552,7.56
23.17898,7.56
20.574559999999998,7.56
16.59422,7.56
14.40182,7.56
14.56814,7.56
17.573240000000002,7.56
20.36666,7.56
22.128139999999995,7.56
24.84974,7.56
25.32224,7.56
25.79474,7.56
25.8023,7.56
22.99754,7.56
19.315820000000002,7.56
21.50444,7.56
26.335279999999997,7.56
29.13626,7.56
32.5685,7.56
31.718,7.56
32.659220000000005,7.56
33.82346,7.56
31.321100000000005,7.56
29.38574,7.56
28.213939999999997,7.56
29.19296,7.56
26.14628,7.56
22.838780000000003,7.56
21.455299999999998,7.56
21.134,7.56
20.70308,7.56
21.08864,7.56
19.94708,7.56
18.5636,7.56
19.78076,7.56
21.89,7.56
23.22056,7.56
24.41504,7.56
24.2903,7.56
24.638059999999996,7.56
26.346619999999998,7.56
26.39954,7.56
25.212619999999994,7.56
25.88546,7.56
25.802299999999995,7.56
24.536000000000005,7.56
26.093359999999997,7.56
23.602339999999998,7.56
19.845019999999998,7.56
21.49688,7.56
22.68002,7.56
20.563219999999998,7.56
17.17634,7.56
13.81214,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.59876,7.56
17.7887,7.56
19.4897,7.56
27.514640000000004,7.56
24.26006,7.56
21.09242,7.56
19.93196,7.56
19.232659999999996,7.56
16.55264,7.56
16.12928,7.56
16.56398,7.56
17.614819999999998,7.56
16.1255,7.56
15.055760000000003,7.56
15.29768,7.56
17.09696,7.56
17.34644,7.56
14.413160000000001,7.56
12.61388,7.56
12.613880000000002,7.56
13.32452,7.56
14.08808,7.56
15.13136,7.56
16.77188,7.56
18.57872,7.56
18.33302,7.56
19.474579999999996,7.56
20.895860000000003,7.56
22.83122,7.56
25.35248,7.56
26.735959999999995,7.56
25.66244,7.56
24.010579999999997,7.56
25.0085,7.56
24.464180000000002,7.56
24.823279999999997,7.56
24.39614,7.56
23.6099,7.56
20.782459999999997,7.56
19.64468,7.56
19.410320000000002,7.56
20.068039999999996,7.56
19.19486,7.56
16.707620000000002,7.56
15.71726,7.56
15.290120000000002,7.56
16.50728,7.56
17.27084,7.56
16.3523,7.56
16.71518,7.56
17.81516,7.56
23.1374,7.56
23.01266,7.56
19.95842,7.56
19.0172,7.56
18.068419999999996,7.56
17.47118,7.56
17.115859999999998,7.56
16.63202,7.56
18.11,7.56
16.6358,7.56
15.955400000000001,7.56
17.6186,7.56
16.923080000000002,7.56
15.84578,7.56
14.09564,7.56
12.61766,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.8558,7.56
13.471939999999996,7.56
12.776420000000002,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.583639999999997,7.56
12.980540000000001,7.56
12.82178,7.56
13.38878,7.56
14.110760000000003,7.56
12.97298,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.651679999999997,7.56
13.543760000000002,7.56
15.42998,7.56
16.991119999999995,7.56
17.98904,7.56
19.59554,7.56
20.84294,7.56
22.887919999999998,7.56
24.358340000000002,7.56
23.01266,7.56
22.88414,7.56
23.817800000000002,7.56
23.51162,7.56
24.47174,7.56
25.24286,7.56
23.50406,7.56
23.968999999999998,7.56
25.28822,7.56
22.063879999999997,7.56
20.17388,7.56
18.85466,7.56
16.8626,7.56
15.47534,7.56
14.870540000000002,7.56
13.77056,7.56
14.250620000000001,7.56
13.13174,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
12.440000000000001,7.56
13.237580000000001,7.56
13.71764,7.56
12.75374,7.56
13.018339999999998,7.56
12.440000000000001,7.56
12.844460000000002,7.56
14.439620000000001,7.56
16.22756,7.56
18.964280000000002,7.56
23.14118,7.56
24.868640000000003,7.56
27.92666,7.56
29.23832,7.56
31.782259999999997,7.56
29.46134,7.56
28.342459999999996,7.56
30.512180000000004,7.56
28.716679999999997,7.56
27.73388,7.56
25.39406,7.56
24.789260000000002,7.56
25.69268,7.56
25.22774,7.56
26.42222,7.56
28.5806,7.56
26.221880000000002,7.56
22.9295,7.56
20.8505,7.56
18.85844,7.56
17.91722,7.56
17.45606,7.56
17.96636,7.56
17.735780000000002,7.56
17.91722,7.56
17.90588,7.56
17.735780000000002,7.56
16.4846,7.56
